PROCESSOS QUÍMICOS	IFCE	Fortaleza	CE	775.73	0	A	Ampla concorrência
PROCESSOS QUÍMICOS	IFCE	Fortaleza	CE	634.81	2	L	Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
PROCESSOS QUÍMICOS	IFCE	Fortaleza	CE	467.40	10	L	Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)
PROCESSOS QUÍMICOS	IFCE	Fortaleza	CE	623.34	1	L	Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
PROCESSOS QUÍMICOS	IFCE	Fortaleza	CE	410.36	9	L	Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
PROCESSOS QUÍMICOS	IFCE	Fortaleza	CE	628.67	6	L	Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
PROCESSOS QUÍMICOS	IFCE	Fortaleza	CE	474.34	14	L	Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
PROCESSOS QUÍMICOS	IFCE	Fortaleza	CE	666.02	5	L	Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
PROCESSOS QUÍMICOS	IFCE	Fortaleza	CE	.00	13	L	Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
PROCESSOS QUÍMICOS	IFCE	Fortaleza	CE	775.73	3964	B	Candidato (s) que comprovem residência em Fortaleza ou em  um dos municípios da Região Metropolitana  de Fortaleza do Estado do Ceará, estabelecida pelo IPECE;
PROCESSOS QUÍMICOS	IFCE	Fortaleza	CE	775.73	3963	B	Candidato (s) que tenham concluído o Ensino Médio no Estado do Ceará;
PROCESSOS QUÍMICOS	UTFPR	Toledo	PR	540.35	0	A	Ampla concorrência
PROCESSOS QUÍMICOS	UTFPR	Toledo	PR	527.12	2	L	Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
PROCESSOS QUÍMICOS	UTFPR	Toledo	PR	535.73	1	L	Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
PROCESSOS QUÍMICOS	UTFPR	Toledo	PR	466.12	9	L	Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
PROCESSOS QUÍMICOS	UTFPR	Toledo	PR	497.59	6	L	Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
PROCESSOS QUÍMICOS	UTFPR	Toledo	PR	529.66	5	L	Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
PROCESSOS QUÍMICOS	UTFPR	Toledo	PR	.00	13	L	Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
LETRAS - PORTUGUÊS E LATIM	UFRJ	Rio de Janeiro	RJ	672.72	0	A	Ampla concorrência
LETRAS - PORTUGUÊS E LATIM	UFRJ	Rio de Janeiro	RJ	563.52	2	L	Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
LETRAS - PORTUGUÊS E LATIM	UFRJ	Rio de Janeiro	RJ	667.02	1	L	Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
LETRAS - PORTUGUÊS E LATIM	UFRJ	Rio de Janeiro	RJ	615.47	6	L	Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
LETRAS - PORTUGUÊS E LATIM	UFRJ	Rio de Janeiro	RJ	665.80	0	A	Ampla concorrência
